chunk,ctx_len,api_sec,validators_sec
70,580,1.0049010830698535,0.0029591310303658247
71,589,1.009975888999179,0.014682005043141544
72,609,1.0387944590765983,0.002004021080210805
73,610,0.987034440971911,0.0040212220046669245
74,628,0.9597940619569272,0.008564783027395606
75,628,1.1023131009424105,0.0031699909595772624
76,628,1.0147175210295245,0.0029999309917911887
77,628,1.027157754986547,0.003947371966205537
78,648,1.0239487040089443,0.0022775200195610523
79,651,1.0379487400641665,0.011422883020713925
80,651,1.0720523860072717,0.0035388210089877248
81,651,1.1302574410801753,0.00391517102252692
82,651,1.177604667027481,0.002802650909870863
83,653,1.0867984059732407,0.008549493039026856
84,671,1.0554464650340378,0.008813763037323952
85,671,1.061139106983319,0.005032512010075152
86,671,1.0147436499828473,0.017181915929540992
87,671,1.1114579749992117,0.0034018410369753838
88,671,1.0407499590655789,0.0033448709873482585
89,677,1.0212998649803922,0.0037233559414744377
90,697,1.1115390439517796,0.002308481023646891
91,713,1.1176229709526524,0.0035565709695219994
92,733,1.0658872979693115,0.00216017197817564
93,745,1.1734403549926355,0.0092617740156129
94,747,1.197253523976542,0.00820649298839271
95,767,1.0781405229354277,0.0022066510282456875
96,779,1.0636914810165763,0.00604605209082365
97,779,0.9356649180408567,0.0038388209650292993
98,779,0.960246533039026,0.003576281014829874
99,782,1.0790582230547443,0.009637383045628667
100,782,1.0843007999937981,0.008922958979383111
101,782,1.0638527270639315,0.005052782013081014
102,785,1.1170251759467646,0.006941222934983671
103,805,1.0804472139570862,0.0024039710406214
104,822,1.108857377897948,0.00553980702534318
105,842,0.9522067040670663,0.0026093210326507688
106,848,0.9871820110129192,0.00359272095374763
107,868,1.1380897240014747,0.0026408409466966987
108,881,1.046071226010099,0.009953993954695761
109,881,1.567031141021289,0.0037760220002382994
110,881,0.8817994149867445,0.004374640993773937
111,881,0.9259170698933303,0.012689925963059068
112,881,1.0514869620092213,0.005065402016043663
113,881,1.023038923041895,0.004155911970883608
114,884,1.087467985926196,0.019956006901338696
115,904,0.959478986915201,0.003035211004316807
116,924,0.9525817290414125,0.0027533610118553042
117,944,1.069101549917832,0.0027629609685391188
118,964,1.0314630459761247,0.0027556909481063485
119,984,0.950751919997856,0.0030979799339547753
120,1004,0.9552618600428104,0.0029530510073527694
121,1024,1.0070196579908952,0.00264544109813869
122,1039,0.9134848660323769,0.0047322409227490425
123,1042,0.9353650530101731,0.011386294034309685
124,1044,1.0109537539537996,0.004352371906861663
125,1064,0.9001887110061944,0.003063805983401835
126,1084,0.9097145000705495,0.0034200609661638737
127,1104,0.9189084330573678,0.002899016020819545
128,1109,0.9036070320289582,0.0047237720573320985
129,1109,0.9880162259796634,0.005695672007277608
130,1109,0.9395662500755861,0.01613638608250767
131,1112,0.8444364969618618,0.0051851170137524605
132,1112,0.8112258099718019,0.004736392060294747
133,1112,0.9115243449341506,0.005341532058082521
134,1132,0.8412316100439057,0.0061070919036865234
135,1131,0.8023150569060817,0.007811513030901551
136,1131,0.8805317640071735,0.012536565074697137
137,1141,0.9603157010860741,0.004873692058026791
138,1141,0.7705215068999678,0.004537080996669829
139,1141,0.8907010740367696,0.004605402005836368
140,1156,0.7847595150815323,0.005288893007673323
141,1156,0.8301607070025057,0.005044632009230554
142,1156,0.8166078119538724,0.007814097101800144
143,1156,0.7763346720021218,0.005604392034001648
144,1176,0.8255511010065675,0.002960180980153382
145,1182,0.8247340449597687,0.006741142948158085
146,1200,0.775193216977641,0.0053347781067714095
147,1200,0.7594122680602595,0.005531450966373086
148,1209,0.8550425750436261,0.006152607034891844
149,1209,0.7300977730192244,0.005655846907757223
150,1209,0.7024545830208808,0.004696731921285391
151,1229,0.7725592369679362,0.003014240995980799
152,1227,0.8186301180394366,0.0051856719655916095
153,1227,0.6794100259430707,0.004981701960787177
154,1227,0.6821076100459322,0.005136491963639855
155,1242,0.7782244130503386,0.006468857987783849
156,1242,0.6693226109491661,0.015946276020258665
157,1242,0.664657399058342,0.005334481946192682
158,1239,0.6801547049544752,0.005225921981036663
159,1239,0.670151632046327,0.004919352009892464
160,1242,0.6725985519587994,0.005668902071192861
161,1242,0.769455926027149,0.004743342055007815
162,1262,0.6708500919630751,0.0034426009515300393
163,1282,0.772827566950582,0.0031112609431147575
164,1297,0.6787871539127082,0.005088811973109841
165,1297,0.7701879260130227,0.005104281939566135
166,1297,0.7181339680682868,0.005360721959732473
167,1301,0.7665330050513148,0.0055061919847503304
168,1301,0.653937735944055,0.005151832010596991
169,1301,0.6594907279359177,0.0050753309624269605
170,1302,0.6725271430332214,0.0048550720093771815
171,1322,0.6571850769687444,0.0034220110392197967
172,1325,0.6481822640635073,0.005400152062065899
173,1345,0.6545524260727689,0.0034470820100978017
174,1354,0.6610449779545888,0.005179431987926364
175,1354,0.6598038080846891,0.005371932056732476
176,1354,0.6596890380606055,0.005378052010200918
177,1354,0.6588419780600816,0.005495082004927099
178,1374,0.6610676780110225,0.003500571008771658
179,1386,0.6431069429963827,0.0051915820222347975
180,1406,0.753755160025321,0.003447900991886854
181,1411,0.6441584230633453,0.005849462002515793
182,1416,0.647155123995617,0.005321881966665387
183,1416,0.6422311419155449,0.005524371983483434
184,1416,0.7373872650787234,0.005334501969628036
185,1418,0.7437156670494005,0.00532425194978714
186,1420,0.6487460139906034,0.005767262075096369
187,1421,0.6393686910159886,0.005603772005997598
188,1435,0.647060883929953,0.006094231968745589
189,1435,0.6325906380079687,0.005626842030324042
190,1435,0.6426538429223001,0.005344391101971269
191,1435,0.7531990859424695,0.006140836980193853
192,1455,0.6426339920144528,0.0037114809965714812
193,1457,0.6544253570027649,0.005757401930168271
194,1457,1.0338599770329893,0.00570394191890955
195,1457,0.6480695740319788,0.00538805196993053
196,1466,0.6491708250250667,0.0054540010169148445
197,1467,0.7361476951045915,0.005627061938866973
198,1469,0.6394875809783116,0.005478412029333413
199,1489,0.6358112300513312,0.0036689010448753834
200,1500,0.6308067180216312,0.0059529319405555725
201,1500,0.9246829299954697,0.005609002080745995
202,1500,0.635195040027611,0.005734301055781543
203,1500,0.6471919130999595,0.005839192075654864
204,1506,0.6452636430040002,0.005580242024734616
205,1507,0.6408677120925859,0.0067613329738378525
206,1512,0.6412512710085139,0.005990061908960342
207,1512,0.6411100319819525,0.006036291946657002
208,1512,0.6419840219896287,0.005629591993056238
209,1512,0.9506737890187651,0.005656891036778688
210,1532,0.7470470789121464,0.00374897092115134
211,1533,0.7361274641007185,0.005732361925765872
212,1547,0.6307170890504494,0.006373271928168833
213,1564,0.6411174519453198,0.006232662010006607
214,1575,0.6302061979658902,0.005941031966358423
215,1575,0.6423259620787576,0.005689552053809166
216,1575,0.9509407279547304,0.0060174919199198484
217,1575,0.635447789914906,0.006070242030546069
218,1586,0.7439889470115304,0.006544352974742651
219,1606,0.6472676639677957,0.004208810976706445
220,1611,0.6410585219273344,0.006076691905036569
221,1611,0.7329164629336447,0.005968092009425163
222,1611,0.630604317993857,0.005877171992324293
223,1621,0.9483856779988855,0.006477802060544491
224,1641,0.6364656850928441,0.004318201099522412
225,1659,0.6341573339886963,0.006952143041417003
226,1659,0.6319423079257831,0.006437172996811569
227,1659,0.6407560609513894,0.00639995199162513
228,1671,0.6326445189770311,0.007056111935526133
229,1677,0.35903318494092673,0.00424214091617614
