chunk,ctx_len,api_sec,validators_sec
65,864,2.2508663380285725,0.0035652610240504146
66,861,2.175977393053472,0.003135210950858891
67,864,2.2166494108969346,0.007297922973521054
68,864,2.163741598953493,0.003066631034016609
69,864,2.1392677190015092,0.013162263901904225
70,864,2.10121914697811,0.003638091031461954
71,914,2.1174418119480833,0.0024468409828841686
72,924,2.180258303997107,0.014963194960728288
73,974,2.0768416380742565,0.0027687710244208574
74,989,1.9965918200323358,0.0036079309647902846
75,1036,1.9417034819489345,0.004128891043365002
76,1085,1.9293260269332677,0.004608872113749385
77,1098,1.9165336618898436,0.00363939197268337
78,1100,1.9021526270080358,0.00342190102674067
79,1102,2.036668485030532,0.003702891059219837
80,1103,1.886710881954059,0.0034494010033085942
81,1105,2.1162149619776756,0.003262041020207107
82,1105,2.156878635985777,0.004038891056552529
83,1105,1.704566859989427,0.003606181009672582
84,1130,1.7997394719859585,0.0038570209871977568
85,1152,1.7614430889952928,0.0037567419931292534
86,1152,1.640606157016009,0.003958820947445929
87,1152,1.6769458900671452,0.003663250943645835
88,1152,1.6112854679813609,0.0038241910515353084
89,1159,1.6107313459506258,0.004711171961389482
90,1158,1.5794246960431337,0.003615421010181308
91,1179,1.5676738120382652,0.010548384045250714
92,1176,1.656467072898522,0.0037222609389573336
93,1179,1.5563975080149248,0.004209251957945526
94,1179,1.5487562849884853,0.0033872309140861034
95,1179,1.5698276929324493,0.0035971610341221094
96,1182,1.5334643909009174,0.0037643309915438294
97,1182,1.5234807870583609,0.003849350963719189
98,1182,1.501257479074411,0.01165802392642945
99,1183,1.535531410947442,0.009526333073154092
100,1183,1.4685166280250996,0.0034970110282301903
101,1183,1.4246035730466247,0.004202830954454839
102,1233,1.3911524410359561,0.003074590931646526
103,1254,1.3574217199347913,0.00476873095612973
104,1283,1.307956711971201,0.0049080419121310115
105,1333,1.3547411089530215,0.0033350009471178055
106,1366,1.2741251500556245,0.007547002984210849
107,1402,1.3954621619777754,0.006050891941413283
108,1403,1.357786578941159,0.07232547493185848
109,1437,1.3528711079852656,0.004879242042079568
110,1465,1.635110844974406,0.004611381911672652
111,1468,1.324630127986893,0.004395121010020375
112,1471,1.327714898972772,0.004281182074919343
113,1476,1.3265246480004862,0.004518721951171756
114,1476,1.2539514639647678,0.004595980979502201
115,1476,1.308496142970398,0.00442637107335031
116,1478,1.3097873330116272,0.004873852012678981
117,1481,1.248637170996517,0.004523921990767121
118,1481,1.308958041947335,0.004548822063952684
119,1481,1.3681437529157847,0.004320682026445866
120,1482,1.2429759490769356,0.004654612042941153
121,1532,1.3057751710293815,0.0035865820245817304
122,1538,1.4271041529718786,0.005611711996607482
123,1562,1.2960069980472326,0.005196152022108436
124,1602,1.2479929109103978,0.006029762094840407
125,1652,1.3115398338995874,0.004449790925718844
126,1661,1.3067511430708691,0.0060233320109546185
127,1662,1.3092200220562518,0.005080122034996748
128,1712,1.3045955209527165,0.0039685710798949
129,1718,1.2408205189276487,0.005455882055684924
130,1720,1.241691699018702,0.0055635318858549
131,1741,1.0593873970210552,0.005902081960812211
