chunk,ctx_len,api_sec,validators_sec
82,1072,0.6335695990128443,0.004940981976687908
83,1092,0.6388089209794998,0.0029735310235992074
84,1112,0.641734212054871,0.0031666411086916924
85,1132,0.6324369790963829,0.003051580977626145
86,1134,0.8197302130283788,0.005161402048543096
87,1134,0.6362588799092919,0.005057631991803646
88,1134,0.6388383200392127,0.005036802031099796
89,1134,0.6336717589292675,0.004990382003597915
90,1134,0.6376653308980167,0.004983370890840888
91,1154,0.6449158529285342,0.0032607209868729115
92,1160,0.6332370890304446,0.005311631946824491
93,1161,0.7371660049539059,0.0064995220163837075
94,1168,0.6350227199727669,0.005025582038797438
95,1169,0.6348222789820284,0.005262152059003711
96,1189,0.6325793790165335,0.0031449609668925405
97,1198,0.6351275990018621,0.005337822018191218
98,1211,0.635105779976584,0.005427952040918171
99,1211,0.6332011389313266,0.005358360940590501
100,1211,0.6325437289196998,0.005214742035605013
101,1231,0.6358134899055585,0.0031615709885954857
102,1235,0.6361192499753088,0.005306622013449669
103,1255,0.737347524962388,0.0033962710294872522
104,1275,0.6330651690950617,0.003442671033553779
105,1290,0.6330231688916683,0.005838362034410238
106,1305,0.6343159090029076,0.005801441962830722
107,1302,0.6322790490230545,0.0057049019960686564
108,1322,0.6426863019587472,0.004014581092633307
109,1342,0.8584539259318262,0.0034232609905302525
110,1362,0.8230332439998165,0.00344881194178015
111,1365,0.6325924179982394,0.005571582005359232
112,1370,0.6350274099968374,0.005612561013549566
113,1390,0.6363076489651576,0.0034898320445790887
114,1410,0.6350803389213979,0.0035289119696244597
115,1430,0.7384269849862903,0.003778030979447067
116,1450,0.649467704934068,0.0035747309448197484
117,1458,0.9695870049763471,0.006075461977161467
118,1475,0.8188898030202836,0.005946762976236641
119,1486,0.6375665400410071,0.006367711932398379
120,1506,0.6408020521048456,0.003801880986429751
121,1511,0.7442789970664307,0.006401872960850596
122,1511,0.6394932409748435,0.006319392006844282
123,1531,0.7426157969748601,0.0035275410627946258
124,1551,0.7431358670582995,0.003969602053985
125,1571,0.6415098910219967,0.003951512044295669
126,1584,0.6432591519551352,0.0065643120324239135
127,1586,0.7056657039793208,0.006260331952944398
128,1606,0.7518486799672246,0.004083952051587403
129,1613,0.6406780609395355,0.006514113047160208
130,1633,0.6393028210150078,0.003831721027381718
131,1641,0.6477491640252993,0.006591052049770951
132,1641,0.642749723047018,0.00646075198892504
133,1641,0.6522575949784368,0.006433962029404938
134,1649,0.6486431749071926,0.00653710204642266
135,1649,0.6396784010576084,0.006282862043008208
136,1649,0.6397055520210415,0.006401312071830034
137,1657,0.6393117010593414,0.0063519320683553815
138,1677,0.6415261920774356,0.003947061020880938
139,1678,0.6419723220169544,0.006522803101688623
140,1698,0.6387495509115979,0.004087410983629525
141,1701,0.8230174040654674,0.00687459297478199
142,1721,0.6432092919712886,0.004166322061792016
143,1741,0.6459151830058545,0.003998951055109501
144,1761,0.6408537520328537,0.004211360937915742
145,1779,0.6060306399594992,0.00436593103222549
